,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,E,ENE,ESE,N,NE,NNE,NNW,NW,S,SE,SSE,SSW,SW,W,WNW,WSW
14980,2014,11.0,21.0,19.0,22.0,7.7,1027.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14981,2014,11.0,21.0,20.0,33.0,4.6,1027.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14982,2014,11.0,21.0,21.0,29.0,4.0,1027.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14983,2014,11.0,21.0,22.0,28.0,6.3,1024.0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14984,2014,11.0,21.0,23.0,29.0,5.9,1028.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14985,2014,11.0,22.0,0.0,14.0,6.3,1030.0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14986,2014,11.0,22.0,1.0,12.0,5.2,1028.0,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14987,2014,11.0,22.0,2.0,6.0,4.8,1030.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14988,2014,11.0,22.0,3.0,7.0,5.5,1028.0,0.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14989,2014,11.0,22.0,4.0,8.0,4.5,1028.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14990,2014,11.0,22.0,5.0,10.0,3.4,1034.0,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14991,2014,11.0,22.0,6.0,11.0,0.7,1030.0,0.0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14992,2014,11.0,22.0,7.0,14.0,-1.2,1029.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14993,2014,11.0,22.0,8.0,22.0,0.2,1029.0,0.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14994,2014,11.0,22.0,9.0,27.0,5.2,1029.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14995,2014,11.0,22.0,10.0,30.0,8.1,1030.0,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14996,2014,11.0,22.0,11.0,44.0,9.1,1036.0,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14997,2014,11.0,22.0,12.0,28.0,10.0,1035.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14998,2014,11.0,22.0,13.0,26.0,11.6,1034.0,0.0,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14999,2014,11.0,22.0,14.0,24.0,11.8,1032.0,0.0,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15000,2014,11.0,22.0,15.0,32.0,11.8,1032.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15001,2014,11.0,22.0,16.0,36.0,11.1,1032.0,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15002,2014,11.0,22.0,17.0,38.0,9.5,1028.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15003,2014,11.0,22.0,18.0,40.0,8.5,1028.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15004,2014,11.0,22.0,19.0,53.0,7.3,1028.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15005,2014,11.0,22.0,20.0,67.0,3.9,1033.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15006,2014,11.0,22.0,21.0,87.0,4.0,1028.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15007,2014,11.0,22.0,22.0,102.0,3.1,1028.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15008,2014,11.0,22.0,23.0,120.0,1.9,1027.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15009,2014,11.0,23.0,0.0,96.0,3.8,1028.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15010,2014,11.0,23.0,1.0,85.0,4.0,1030.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15011,2014,11.0,23.0,2.0,129.0,4.1,1026.0,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15012,2014,11.0,23.0,3.0,120.0,4.1,1030.0,0.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15013,2014,11.0,23.0,4.0,111.0,4.1,1029.0,0.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15014,2014,11.0,23.0,5.0,106.0,3.1,1026.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15015,2014,11.0,23.0,6.0,101.0,2.2,1026.0,0.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15016,2014,11.0,23.0,7.0,109.0,3.5,1028.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15017,2014,11.0,23.0,8.0,106.0,4.2,1028.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15018,2014,11.0,23.0,9.0,96.0,5.3,1028.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15019,2014,11.0,23.0,10.0,94.0,5.9,1031.0,0.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15020,2014,11.0,23.0,11.0,91.0,6.4,1029.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15021,2014,11.0,23.0,12.0,91.0,8.6,1021.1,0.0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15022,2014,11.0,23.0,13.0,103.0,9.9,1020.7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15023,2014,11.0,23.0,14.0,107.0,10.5,1020.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15024,2014,11.0,23.0,15.0,115.0,9.9,1019.8,0.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15025,2014,11.0,23.0,16.0,137.0,5.7,1019.4,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15026,2014,11.0,23.0,17.0,150.0,4.0,1019.8,0.0,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15027,2014,11.0,23.0,18.0,151.0,3.9,1020.5,0.0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15028,2014,11.0,23.0,19.0,156.0,3.5,1021.3,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15029,2014,11.0,23.0,20.0,170.0,1.9,1022.1,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15030,2014,11.0,23.0,21.0,158.0,1.0,1022.5,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15031,2014,11.0,23.0,22.0,156.0,1.4,1022.8,0.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15032,2014,11.0,23.0,23.0,161.0,0.7,1023.1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15033,2014,11.0,24.0,0.0,191.0,0.7,1027.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15034,2014,11.0,24.0,1.0,240.0,-0.1,1030.0,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15035,2014,11.0,24.0,2.0,233.0,-1.0,1029.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15036,2014,11.0,24.0,3.0,207.0,0.1,1024.0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15037,2014,11.0,24.0,4.0,167.0,-0.9,1024.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15038,2014,11.0,24.0,5.0,117.0,0.3,1027.0,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15039,2014,11.0,24.0,6.0,79.0,-1.3,1026.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040,2014,11.0,24.0,7.0,47.0,-1.9,1023.6,0.0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15041,2014,11.0,24.0,8.0,38.0,2.9,1023.9,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15042,2014,11.0,24.0,9.0,47.0,7.0,1024.2,0.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15043,2014,11.0,24.0,10.0,41.0,8.7,1024.5,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15044,2014,11.0,24.0,11.0,36.0,8.7,1025.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15045,2014,11.0,24.0,12.0,18.0,9.6,1024.0,0.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15046,2014,11.0,24.0,13.0,20.0,12.2,1022.2,0.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15047,2014,11.0,24.0,14.0,18.0,12.2,1028.0,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15048,2014,11.0,24.0,15.0,20.0,11.5,1025.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15049,2014,11.0,24.0,16.0,27.0,10.0,1026.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15050,2014,11.0,24.0,17.0,34.0,8.7,1024.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15051,2014,11.0,24.0,18.0,40.0,7.5,1024.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15052,2014,11.0,24.0,19.0,45.0,6.4,1022.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15053,2014,11.0,24.0,20.0,58.0,4.3,1022.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15054,2014,11.0,24.0,21.0,66.0,2.9,1027.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15055,2014,11.0,24.0,22.0,75.0,1.7,1025.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15056,2014,11.0,24.0,23.0,85.0,0.5,1025.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15057,2014,11.0,25.0,0.0,73.0,-0.1,1026.0,0.0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15058,2014,11.0,25.0,1.0,66.0,-0.7,1022.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15059,2014,11.0,25.0,2.0,66.0,-0.4,1024.0,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15060,2014,11.0,25.0,3.0,66.0,0.3,1025.0,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15061,2014,11.0,25.0,4.0,117.0,0.7,1026.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15062,2014,11.0,25.0,5.0,136.0,0.4,1028.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15063,2014,11.0,25.0,6.0,125.0,0.1,1022.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15064,2014,11.0,25.0,7.0,129.0,-0.1,1025.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15065,2014,11.0,25.0,8.0,130.0,0.5,1024.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15066,2014,11.0,25.0,9.0,130.0,2.3,1021.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15067,2014,11.0,25.0,10.0,115.0,3.5,1020.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15068,2014,11.0,25.0,11.0,107.0,4.8,1025.0,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15069,2014,11.0,25.0,12.0,123.0,6.0,1022.0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15070,2014,11.0,25.0,13.0,143.0,7.3,1024.0,0.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15071,2014,11.0,25.0,14.0,170.0,8.4,1025.0,0.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15072,2014,11.0,25.0,15.0,189.0,8.5,1024.0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15073,2014,11.0,25.0,16.0,191.0,7.5,1024.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15074,2014,11.0,25.0,17.0,183.0,6.1,1021.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15075,2014,11.0,25.0,18.0,161.0,5.4,1023.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15076,2014,11.0,25.0,19.0,221.0,4.8,1023.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15077,2014,11.0,25.0,20.0,240.0,2.9,1023.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15078,2014,11.0,25.0,21.0,246.0,2.5,1021.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15079,2014,11.0,25.0,22.0,270.0,1.8,1021.0,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15080,2014,11.0,25.0,23.0,270.0,1.5,1019.0,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15081,2014,11.0,26.0,0.0,263.0,1.6,1019.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15082,2014,11.0,26.0,1.0,248.0,1.7,1025.0,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15083,2014,11.0,26.0,2.0,223.0,1.4,1019.0,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15084,2014,11.0,26.0,3.0,239.0,1.4,1021.0,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15085,2014,11.0,26.0,4.0,225.0,1.1,1024.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15086,2014,11.0,26.0,5.0,209.0,1.2,1025.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15087,2014,11.0,26.0,6.0,191.0,1.3,1021.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15088,2014,11.0,26.0,7.0,175.0,1.1,1022.0,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15089,2014,11.0,26.0,8.0,179.0,2.0,1020.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15090,2014,11.0,26.0,9.0,176.0,3.5,1024.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15091,2014,11.0,26.0,10.0,189.0,4.8,1018.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15092,2014,11.0,26.0,11.0,184.0,6.0,1021.0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15093,2014,11.0,26.0,12.0,196.0,7.2,1020.0,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15094,2014,11.0,26.0,13.0,231.0,8.4,1018.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15095,2014,11.0,26.0,14.0,250.0,8.9,1018.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15096,2014,11.0,26.0,15.0,244.0,9.3,1022.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15097,2014,11.0,26.0,16.0,252.0,8.9,1022.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15098,2014,11.0,26.0,17.0,303.0,8.1,1022.0,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15099,2014,11.0,26.0,18.0,324.0,7.4,1025.0,0.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15100,2014,11.0,26.0,19.0,323.0,6.3,1019.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15101,2014,11.0,26.0,20.0,337.0,4.4,1024.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15102,2014,11.0,26.0,21.0,347.0,3.0,1020.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15103,2014,11.0,26.0,22.0,365.0,3.0,1019.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15104,2014,11.0,26.0,23.0,390.0,4.5,1024.0,0.0,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15105,2014,11.0,27.0,0.0,398.0,4.1,1022.0,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15106,2014,11.0,27.0,1.0,408.0,3.7,1019.0,0.0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15107,2014,11.0,27.0,2.0,388.0,3.8,1020.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108,2014,11.0,27.0,3.0,290.0,4.4,1022.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15109,2014,11.0,27.0,4.0,103.0,4.5,1022.0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15110,2014,11.0,27.0,5.0,67.0,5.4,1018.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15111,2014,11.0,27.0,6.0,37.0,5.8,1018.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15112,2014,11.0,27.0,7.0,13.0,5.5,1020.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15113,2014,11.0,27.0,8.0,12.0,5.5,1020.0,0.0,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15114,2014,11.0,27.0,9.0,15.0,5.9,1022.0,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15115,2014,11.0,27.0,10.0,13.0,6.2,1020.0,0.0,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15116,2014,11.0,27.0,11.0,10.0,6.1,1021.0,0.0,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15117,2014,11.0,27.0,12.0,14.0,6.1,1018.0,0.0,3.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15118,2014,11.0,27.0,13.0,14.0,6.9,1020.3,0.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15119,2014,11.0,27.0,14.0,12.0,6.9,1018.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15120,2014,11.0,27.0,15.0,14.0,6.9,1020.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15121,2014,11.0,27.0,16.0,16.0,6.6,1022.0,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15122,2014,11.0,27.0,17.0,18.0,6.2,1018.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15123,2014,11.0,27.0,18.0,16.0,5.9,1017.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15124,2014,11.0,27.0,19.0,28.0,5.4,1020.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15125,2014,11.0,27.0,20.0,28.0,5.4,1020.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15126,2014,11.0,27.0,21.0,32.0,5.2,1018.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15127,2014,11.0,27.0,22.0,33.0,4.2,1020.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15128,2014,11.0,27.0,23.0,32.0,3.7,1019.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15129,2014,11.0,28.0,0.0,34.0,4.4,1018.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15130,2014,11.0,28.0,1.0,35.0,3.2,1021.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15131,2014,11.0,28.0,2.0,40.0,2.5,1017.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15132,2014,11.0,28.0,3.0,40.0,2.0,1020.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15133,2014,11.0,28.0,4.0,57.0,1.2,1020.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15134,2014,11.0,28.0,5.0,69.0,1.3,1020.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15135,2014,11.0,28.0,6.0,86.0,-0.1,1020.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15136,2014,11.0,28.0,7.0,84.0,-1.0,1020.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15137,2014,11.0,28.0,8.0,85.0,-1.0,1017.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15138,2014,11.0,28.0,9.0,85.0,1.5,1021.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15139,2014,11.0,28.0,10.0,67.0,6.3,1015.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15140,2014,11.0,28.0,11.0,67.0,7.6,1019.0,0.0,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15141,2014,11.0,28.0,12.0,66.0,8.2,1018.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15142,2014,11.0,28.0,13.0,68.0,9.8,1015.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15143,2014,11.0,28.0,14.0,76.0,10.2,1020.0,0.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15144,2014,11.0,28.0,15.0,82.0,10.1,1017.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15145,2014,11.0,28.0,16.0,76.0,8.8,1021.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15146,2014,11.0,28.0,17.0,76.0,7.7,1018.0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15147,2014,11.0,28.0,18.0,89.0,7.0,1021.0,0.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15148,2014,11.0,28.0,19.0,111.0,6.0,1021.0,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15149,2014,11.0,28.0,20.0,141.0,5.3,1021.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15150,2014,11.0,28.0,21.0,163.0,4.5,1022.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15151,2014,11.0,28.0,22.0,183.0,4.2,1020.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15152,2014,11.0,28.0,23.0,187.0,1.8,1020.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15153,2014,11.0,29.0,0.0,187.0,0.1,1022.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15154,2014,11.0,29.0,1.0,200.0,-0.2,1018.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15155,2014,11.0,29.0,2.0,215.0,-0.8,1024.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15156,2014,11.0,29.0,3.0,192.0,-0.9,1022.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15157,2014,11.0,29.0,4.0,182.0,-0.7,1023.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15158,2014,11.0,29.0,5.0,192.0,0.2,1022.0,0.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15159,2014,11.0,29.0,6.0,229.0,0.5,1026.0,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15160,2014,11.0,29.0,7.0,241.0,0.7,1026.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15161,2014,11.0,29.0,8.0,234.0,1.8,1021.0,0.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15162,2014,11.0,29.0,9.0,232.0,2.6,1024.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15163,2014,11.0,29.0,10.0,232.0,3.1,1025.0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15164,2014,11.0,29.0,11.0,227.0,3.5,1025.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15165,2014,11.0,29.0,12.0,239.0,3.9,1021.0,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15166,2014,11.0,29.0,13.0,267.0,4.1,1024.0,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15167,2014,11.0,29.0,14.0,277.0,4.1,1019.0,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15168,2014,11.0,29.0,15.0,285.0,4.0,1022.0,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15169,2014,11.0,29.0,16.0,287.0,4.0,1023.0,0.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15170,2014,11.0,29.0,17.0,321.0,2.8,1025.0,0.6,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15171,2014,11.0,29.0,18.0,277.0,3.0,1023.0,0.1,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15172,2014,11.0,29.0,19.0,280.0,3.3,1024.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15173,2014,11.0,29.0,20.0,271.0,3.5,1021.0,0.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15174,2014,11.0,29.0,21.0,266.0,3.8,1020.0,0.0,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
